order_id,customer_id,order_date,payment_method
3273,104,2026-02-07,Credit Card
3274,159,2025-12-27,Net Banking
3275,427,2025-08-19,Net Banking
3276,245,2025-12-18,Net Banking
3277,494,2025-02-14,Debit Card
3278,362,2026-06-06,Wallet
3279,144,2024-07-02,Debit Card
3280,341,2025-12-21,UPI
3281,162,2025-07-18,UPI
3282,84,2026-04-21,UPI
3283,95,2025-06-29,UPI
3284,262,2024-07-23,Credit Card
3285,322,2024-12-21,Net Banking
3286,54,2026-06-15,Wallet
3287,445,2025-04-26,Credit Card
3288,449,2026-03-31,Debit Card
3289,132,2025-04-14,Wallet
3290,71,2025-02-01,UPI
3291,187,2024-12-05,Credit Card
3292,39,2025-07-22,UPI
3293,34,2025-02-03,Net Banking
3294,33,2026-06-15,Wallet
3295,62,2025-09-21,Wallet
3296,24,2025-08-02,UPI
3297,392,2026-05-23,Wallet
3298,162,2024-11-16,Net Banking
3299,121,2024-11-15,UPI
3300,219,2024-08-12,Credit Card
3301,187,2025-10-28,Net Banking
3302,345,2025-09-25,Net Banking
3303,244,2025-08-30,Net Banking
3304,96,2025-06-07,Net Banking
3305,394,2026-04-01,Credit Card
3306,363,2024-09-22,UPI
3307,51,2025-02-09,UPI
3308,365,2025-05-05,Wallet
3309,430,2026-04-29,Wallet
3310,311,2024-06-21,UPI
3311,145,2025-05-30,Debit Card
3312,311,2024-08-09,Net Banking
3313,323,2024-11-07,Wallet
3314,473,2024-11-26,Credit Card
3315,311,2026-04-25,Wallet
3316,338,2024-10-26,UPI
3317,299,2024-08-02,Credit Card
3318,196,2025-08-11,UPI
3319,353,2025-11-20,Credit Card
3320,375,2025-05-20,UPI
3321,9,2024-07-21,Credit Card
3322,170,2025-11-12,Credit Card
3323,97,2025-02-19,UPI
3324,226,2025-05-21,Debit Card
3325,185,2024-07-25,Debit Card
3326,219,2026-04-11,UPI
3327,101,2026-02-26,Net Banking
3328,499,2026-04-26,Wallet
3329,116,2024-10-24,Net Banking
3330,257,2026-05-11,Debit Card
3331,378,2026-01-20,Net Banking
3332,76,2024-09-27,Credit Card
3333,175,2025-09-11,UPI
3334,336,2025-04-21,Wallet
3335,47,2026-02-24,Debit Card
3336,26,2024-10-23,Wallet
3337,42,2025-10-01,Net Banking
3338,89,2025-05-07,Debit Card
3339,400,2025-08-20,Net Banking
3340,249,2026-02-08,Credit Card
3341,423,2025-03-08,Wallet
3342,31,2025-09-16,Net Banking
3343,381,2026-05-10,Net Banking
3344,249,2025-12-30,Net Banking
3345,245,2025-03-21,Net Banking
3346,57,2025-04-07,Wallet
3347,316,2026-04-12,Credit Card
3348,57,2025-11-23,Net Banking
3349,312,2025-04-01,UPI
3350,416,2026-05-12,Debit Card
3351,368,2024-10-03,Debit Card
3352,121,2024-06-21,Credit Card
3353,239,2025-09-03,UPI
3354,292,2024-08-06,Net Banking
3355,324,2025-07-13,Wallet
3356,292,2024-06-21,Debit Card
3357,233,2025-12-26,Net Banking
3358,382,2025-11-23,Net Banking
3359,56,2025-01-12,Net Banking
3360,297,2025-10-25,Debit Card
3361,92,2025-10-24,Debit Card
3362,480,2026-02-20,Wallet
3363,241,2026-01-12,Credit Card
3364,241,2024-07-14,Wallet
3365,386,2025-03-23,Credit Card
3366,406,2026-05-19,Debit Card
3367,188,2025-12-13,Net Banking
3368,1,2026-03-29,UPI
3369,104,2026-03-18,Credit Card
3370,467,2025-10-29,Wallet
3371,248,2024-10-23,Credit Card
3372,101,2025-11-23,Credit Card
3373,343,2026-04-05,Net Banking
3374,395,2025-06-16,UPI
3375,94,2024-06-25,Debit Card
3376,61,2024-12-10,Credit Card
3377,319,2026-03-19,Credit Card
3378,348,2026-04-03,Debit Card
3379,200,2026-04-03,UPI
3380,221,2026-06-12,Debit Card
3381,22,2024-09-19,Credit Card
3382,103,2025-02-13,Net Banking
3383,319,2026-01-23,Wallet
3384,355,2025-02-11,Debit Card
3385,163,2024-09-14,Debit Card
3386,151,2026-05-05,Debit Card
3387,386,2024-10-13,Net Banking
3388,9,2025-01-28,Wallet
3389,290,2024-11-25,Wallet
3390,96,2024-08-13,Debit Card
3391,20,2026-05-08,Net Banking
3392,142,2024-11-24,Net Banking
3393,457,2026-01-09,Net Banking
3394,220,2026-04-25,Debit Card
3395,211,2025-08-12,Credit Card
3396,14,2026-02-18,UPI
3397,455,2025-11-01,Wallet
3398,9,2025-10-12,Net Banking
3399,217,2026-03-26,UPI
3400,203,2025-09-03,Credit Card
3401,258,2026-02-04,Credit Card
3402,494,2024-07-12,UPI
3403,284,2025-03-15,UPI
3404,54,2025-08-09,Net Banking
3405,438,2024-12-19,UPI
3406,99,2024-10-04,Net Banking
3407,451,2025-09-07,UPI
3408,493,2025-08-17,Net Banking
3409,57,2026-06-02,Credit Card
3410,194,2025-10-29,Credit Card
3411,363,2024-11-01,Debit Card
3412,209,2024-11-26,Debit Card
3413,103,2024-07-09,UPI
3414,75,2025-07-21,Credit Card
3415,245,2025-07-18,Credit Card
3416,252,2025-05-29,Wallet
3417,460,2025-12-19,Wallet
3418,86,2025-04-14,UPI
3419,219,2025-01-14,Debit Card
3420,392,2026-05-12,UPI
3421,73,2025-06-29,Wallet
3422,50,2025-12-27,Wallet
3423,475,2025-02-11,UPI
3424,362,2025-12-29,UPI
3425,249,2024-08-16,Wallet
3426,19,2025-07-03,Net Banking
3427,131,2025-06-01,Wallet
3428,97,2025-03-14,Wallet
3429,347,2025-11-07,Debit Card
3430,301,2024-11-06,UPI
3431,259,2026-02-13,UPI
3432,416,2026-03-03,Credit Card
3433,364,2024-09-12,Debit Card
3434,325,2025-04-30,Debit Card
3435,273,2025-03-12,Debit Card
3436,276,2024-09-05,UPI
3437,274,2024-08-22,Debit Card
3438,265,2024-06-17,Net Banking
3439,34,2024-11-20,Wallet
3440,345,2024-12-11,UPI
3441,457,2025-02-04,Credit Card
3442,110,2026-04-18,Wallet
3443,115,2026-04-22,Net Banking
3444,459,2025-01-19,Net Banking
3445,7,2024-07-31,Net Banking
3446,146,2026-05-30,Wallet
3447,312,2025-06-07,Wallet
3448,396,2026-03-09,Credit Card
3449,298,2026-04-13,Credit Card
3450,160,2025-02-20,Net Banking
3451,8,2024-12-03,Wallet
3452,189,2026-05-04,Debit Card
3453,432,2024-07-30,Net Banking
3454,89,2025-10-23,Net Banking
3455,165,2025-06-11,UPI
3456,137,2025-08-13,Net Banking
3457,141,2025-09-06,UPI
3458,43,2025-12-06,Wallet
3459,236,2025-12-10,UPI
3460,154,2026-04-13,UPI
3461,359,2026-02-23,Net Banking
3462,394,2024-07-01,Wallet
3463,1,2024-11-19,Debit Card
3464,352,2025-11-07,Credit Card
3465,353,2024-07-06,Credit Card
3466,206,2025-04-25,Debit Card
3467,204,2025-08-18,UPI
3468,273,2024-11-18,UPI
3469,489,2026-02-27,Wallet
3470,11,2025-01-11,Net Banking
3471,437,2024-12-06,Wallet
3472,346,2025-09-12,Credit Card
3473,302,2026-04-22,Debit Card
3474,92,2025-01-25,Debit Card
3475,394,2025-08-01,Net Banking
3476,118,2024-10-31,Wallet
3477,305,2026-02-20,Debit Card
3478,210,2024-08-25,UPI
3479,276,2025-06-19,Debit Card
3480,483,2026-04-28,Credit Card
3481,269,2025-01-28,Credit Card
3482,382,2024-11-16,Net Banking
3483,42,2026-05-23,Debit Card
3484,310,2025-07-16,Net Banking
3485,306,2025-11-16,Debit Card
3486,499,2025-07-31,Credit Card
3487,52,2025-08-03,Wallet
3488,152,2025-05-16,Credit Card
3489,432,2026-04-21,Wallet
3490,58,2024-08-10,UPI
3491,486,2024-09-14,Debit Card
3492,127,2025-02-17,Net Banking
3493,428,2026-03-25,Net Banking
3494,334,2025-09-11,Credit Card
3495,411,2025-02-15,Wallet
3496,140,2026-03-15,UPI
3497,392,2025-04-04,Net Banking
3498,196,2026-02-14,Debit Card
3499,352,2025-10-23,Debit Card
3500,19,2025-07-24,Wallet
3501,25,2025-10-16,Net Banking
3502,106,2025-03-08,Net Banking
3503,16,2025-01-05,UPI
3504,92,2025-09-12,Credit Card
3505,297,2024-11-28,Wallet
3506,441,2026-01-22,Wallet
3507,150,2026-04-14,UPI
3508,22,2024-09-25,Wallet
3509,368,2025-01-19,Wallet
3510,34,2025-05-24,UPI
3511,46,2025-03-26,UPI
3512,107,2024-09-22,Credit Card
3513,382,2026-02-06,Wallet
3514,237,2026-06-13,Debit Card
3515,11,2025-06-07,Debit Card
3516,255,2024-10-15,Debit Card
3517,19,2025-04-15,UPI
3518,185,2024-07-03,Debit Card
3519,442,2024-08-21,Debit Card
3520,230,2024-07-10,Net Banking
3521,341,2025-11-14,Credit Card
3522,155,2024-11-15,Wallet
3523,200,2025-03-02,Wallet
3524,352,2026-05-18,Net Banking
3525,473,2024-09-18,UPI
3526,192,2025-03-08,Wallet
3527,301,2025-03-27,Net Banking
3528,158,2026-02-23,Net Banking
3529,200,2024-09-18,Credit Card
3530,462,2026-03-14,Debit Card
3531,363,2025-08-27,Net Banking
3532,233,2024-09-13,UPI
3533,141,2025-05-14,Wallet
3534,421,2025-11-30,UPI
3535,129,2025-11-20,UPI
3536,67,2026-04-27,Wallet
3537,165,2024-07-17,UPI
3538,341,2024-08-23,Credit Card
3539,417,2026-03-21,Debit Card
3540,136,2025-01-10,Debit Card
3541,375,2025-10-09,Credit Card
3542,248,2026-03-18,UPI
3543,292,2026-02-12,Wallet
3544,20,2025-03-15,Credit Card
3545,8,2026-03-21,Credit Card
3546,86,2025-09-24,Net Banking
3547,318,2026-01-25,Debit Card
3548,233,2026-01-26,Net Banking
3549,328,2024-10-16,Credit Card
3550,148,2025-07-31,Debit Card
3551,359,2025-04-22,UPI
3552,348,2025-12-12,UPI
3553,54,2025-06-17,UPI
3554,374,2024-08-09,Credit Card
3555,279,2025-11-12,Net Banking
3556,117,2026-04-06,Wallet
3557,215,2025-01-12,Credit Card
3558,42,2024-12-03,Credit Card
3559,204,2025-12-19,UPI
3560,373,2024-07-29,Credit Card
3561,375,2025-10-22,UPI
3562,437,2025-11-06,Net Banking
3563,84,2026-02-28,UPI
3564,318,2024-08-02,Debit Card
3565,173,2024-07-29,Wallet
3566,207,2025-05-05,UPI
3567,139,2024-09-25,Debit Card
3568,404,2024-10-08,Net Banking
3569,385,2025-07-05,Credit Card
3570,53,2025-10-01,Wallet
3571,82,2024-09-12,Credit Card
3572,100,2024-08-03,Debit Card
3573,457,2024-07-12,UPI
3574,459,2025-04-13,Wallet
3575,63,2025-02-15,Debit Card
3576,286,2025-04-17,Credit Card
3577,228,2026-01-31,Debit Card
3578,52,2025-11-05,Debit Card
3579,434,2024-11-19,UPI
3580,414,2026-04-30,Debit Card
3581,88,2025-09-06,Debit Card
3582,212,2025-01-31,Debit Card
3583,133,2024-09-29,Net Banking
3584,50,2024-08-26,Credit Card
3585,267,2026-05-08,Credit Card
3586,401,2025-08-06,UPI
3587,52,2024-07-16,Wallet
3588,490,2025-04-02,UPI
3589,135,2025-06-09,Credit Card
3590,116,2024-11-11,UPI
3591,73,2024-07-12,Wallet
3592,267,2024-12-18,Wallet
3593,118,2026-04-03,Credit Card
3594,38,2024-12-26,Credit Card
3595,45,2024-12-15,Net Banking
3596,387,2024-12-22,UPI
3597,410,2025-05-07,UPI
3598,265,2024-07-22,Net Banking
3599,242,2026-01-21,Net Banking
3600,59,2024-12-05,Debit Card
3601,278,2024-07-11,UPI
3602,145,2025-07-19,Net Banking
3603,144,2025-12-10,Wallet
3604,455,2026-01-29,Wallet
3605,358,2025-06-06,Debit Card
3606,461,2025-11-09,Net Banking
3607,125,2025-03-09,Credit Card
3608,273,2025-08-14,Wallet
3609,448,2026-03-18,Net Banking
3610,428,2026-05-31,Net Banking
3611,367,2025-10-30,Net Banking
3612,35,2025-09-26,Net Banking
3613,129,2026-06-05,Debit Card
3614,298,2025-03-14,UPI
3615,182,2026-01-20,UPI
3616,182,2024-11-04,Debit Card
3617,160,2024-07-23,UPI
3618,373,2025-02-09,Credit Card
3619,205,2025-02-21,Wallet
3620,126,2025-06-18,Debit Card
3621,498,2025-01-13,Credit Card
3622,380,2026-06-01,Debit Card
3623,281,2024-12-07,Credit Card
3624,3,2025-07-26,Debit Card
3625,251,2025-07-02,Credit Card
3626,29,2026-05-03,Credit Card
3627,213,2025-06-18,UPI
3628,341,2025-11-11,Wallet
3629,323,2026-05-21,Debit Card
3630,87,2025-04-14,Net Banking
3631,102,2026-05-19,UPI
3632,33,2025-07-06,Wallet
3633,293,2024-10-07,Wallet
3634,45,2024-12-01,Wallet
3635,168,2026-02-08,Wallet
3636,393,2025-02-01,Net Banking
3637,189,2025-01-01,Credit Card
3638,198,2025-10-24,Credit Card
3639,96,2026-04-18,UPI
3640,312,2024-11-21,Wallet
3641,412,2024-09-21,Credit Card
3642,400,2025-08-08,UPI
3643,185,2025-11-14,Credit Card
3644,363,2025-07-09,Wallet
3645,68,2024-07-26,Debit Card
3646,61,2025-07-17,Debit Card
3647,205,2026-05-03,Wallet
3648,122,2025-07-22,Credit Card
3649,363,2024-09-15,Wallet
3650,32,2025-10-15,Credit Card
3651,195,2024-10-07,UPI
3652,139,2024-08-08,Credit Card
3653,31,2024-07-18,Net Banking
3654,240,2025-09-06,Debit Card
3655,376,2024-07-25,Debit Card
3656,153,2025-03-06,Wallet
3657,205,2025-09-14,UPI
3658,353,2025-12-12,Credit Card
3659,33,2025-06-28,Wallet
3660,58,2024-09-02,Credit Card
3661,314,2025-12-07,UPI
3662,439,2025-08-06,Wallet
3663,306,2025-06-24,Credit Card
3664,106,2026-06-07,UPI
3665,60,2025-05-02,Credit Card
3666,465,2025-06-03,Debit Card
3667,432,2025-06-27,UPI
3668,160,2025-02-03,Credit Card
3669,196,2024-07-13,Debit Card
3670,493,2026-02-02,Net Banking
3671,3,2025-11-01,Debit Card
3672,463,2025-07-11,Net Banking
3673,47,2025-08-23,Net Banking
3674,71,2025-11-22,UPI
3675,70,2025-06-26,Credit Card
3676,340,2024-12-10,Net Banking
3677,193,2026-03-19,Debit Card
3678,255,2025-01-27,Credit Card
3679,250,2025-05-21,Credit Card
3680,234,2026-01-10,Net Banking
3681,165,2026-04-15,Net Banking
3682,262,2025-03-20,Credit Card
3683,157,2024-07-17,Wallet
3684,102,2025-11-05,Debit Card
3685,137,2026-04-29,Wallet
3686,378,2025-11-16,Debit Card
3687,33,2025-04-01,Debit Card
3688,91,2024-09-14,Debit Card
3689,347,2025-12-15,Wallet
3690,208,2025-10-12,UPI
3691,190,2026-03-23,Wallet
3692,133,2024-08-17,Debit Card
3693,69,2024-11-06,Wallet
3694,287,2026-06-07,Credit Card
3695,265,2025-12-13,Wallet
3696,19,2025-02-18,Credit Card
3697,470,2024-12-29,Net Banking
3698,161,2026-05-14,UPI
3699,19,2025-09-29,Debit Card
3700,13,2026-06-16,Wallet
3701,52,2024-09-29,Debit Card
3702,179,2026-05-07,Credit Card
3703,391,2024-07-23,Wallet
3704,120,2025-06-16,Wallet
3705,388,2025-11-19,Net Banking
3706,486,2024-06-30,UPI
3707,358,2024-12-05,Net Banking
3708,173,2025-07-01,Debit Card
3709,365,2025-11-17,Debit Card
3710,322,2025-08-27,Credit Card
3711,500,2025-09-29,Wallet
3712,254,2026-06-08,Debit Card
3713,23,2025-04-07,Credit Card
3714,492,2025-01-27,Debit Card
3715,349,2025-08-17,Credit Card
3716,74,2025-02-03,Net Banking
3717,246,2024-09-25,Credit Card
3718,102,2024-11-29,Net Banking
3719,493,2025-08-24,Debit Card
3720,335,2025-02-05,UPI
3721,303,2026-01-27,Credit Card
3722,459,2025-10-14,UPI
3723,367,2025-06-18,Credit Card
3724,339,2024-11-05,Wallet
3725,88,2025-06-30,UPI
3726,255,2024-10-06,Debit Card
3727,165,2026-04-17,Wallet
3728,468,2024-10-31,Debit Card
3729,37,2025-08-19,Credit Card
3730,386,2024-08-25,Credit Card
3731,288,2026-01-27,Net Banking
3732,26,2025-02-28,Debit Card
3733,151,2024-09-23,Credit Card
3734,381,2026-03-19,Debit Card
3735,360,2026-02-17,Debit Card
3736,166,2024-12-19,Credit Card
3737,431,2026-01-30,Debit Card
3738,193,2024-11-28,Net Banking
3739,43,2025-03-16,Credit Card
3740,343,2026-02-08,UPI
3741,109,2026-01-21,Debit Card
3742,313,2025-08-13,Credit Card
3743,447,2025-07-25,Net Banking
3744,242,2024-06-28,Net Banking
3745,471,2025-12-28,Credit Card
3746,292,2026-05-28,Wallet
3747,476,2026-03-13,Debit Card
3748,194,2025-09-15,Wallet
3749,200,2025-10-23,Net Banking
3750,131,2024-06-22,Wallet
3751,338,2026-02-11,Wallet
3752,353,2025-03-08,Net Banking
3753,276,2025-02-11,Debit Card
3754,111,2025-02-20,Credit Card
3755,334,2026-06-13,UPI
3756,382,2025-02-07,Credit Card
3757,482,2026-03-12,Net Banking
3758,353,2025-09-25,Credit Card
3759,444,2025-09-14,Credit Card
3760,293,2026-06-10,Net Banking
3761,403,2024-08-29,UPI
3762,208,2025-03-20,Wallet
3763,376,2024-09-09,UPI
3764,409,2025-01-07,Wallet
3765,32,2025-04-11,Net Banking
3766,461,2025-02-03,UPI
3767,353,2024-07-01,Debit Card
3768,4,2026-02-11,Net Banking
3769,392,2026-05-13,Credit Card
3770,44,2024-08-06,UPI
3771,199,2025-10-07,Net Banking
3772,380,2024-07-22,Wallet
3773,440,2024-12-10,Wallet
3774,18,2025-04-17,UPI
3775,212,2026-06-11,UPI
3776,278,2026-05-14,Net Banking
3777,137,2026-06-02,Net Banking
3778,258,2026-04-22,Debit Card
3779,46,2025-11-14,Debit Card
3780,426,2026-03-17,Net Banking
3781,21,2024-12-10,Debit Card
3782,447,2025-02-28,Wallet
3783,339,2025-02-01,Net Banking
3784,255,2024-07-11,UPI
3785,421,2025-08-25,Credit Card
3786,464,2025-05-15,Wallet
3787,324,2024-07-15,Debit Card
3788,118,2026-04-06,UPI
3789,453,2026-02-14,Net Banking
3790,275,2025-01-04,Credit Card
3791,245,2025-01-16,UPI
3792,307,2024-06-25,Credit Card
3793,44,2026-02-14,Credit Card
3794,353,2025-09-28,Debit Card
3795,307,2026-01-02,UPI
3796,340,2026-04-09,Debit Card
3797,260,2025-08-03,Debit Card
3798,110,2026-03-01,Credit Card
3799,354,2025-01-31,UPI
3800,209,2024-12-21,Debit Card
3801,127,2025-03-22,Debit Card
3802,20,2024-12-25,Net Banking
3803,50,2024-09-26,Credit Card
3804,165,2024-10-18,Net Banking
3805,70,2025-10-20,UPI
3806,487,2024-08-27,Debit Card
3807,321,2025-12-25,Wallet
3808,279,2024-10-21,Credit Card
3809,197,2025-06-29,Credit Card
3810,124,2025-12-28,Net Banking
3811,420,2024-11-21,UPI
3812,100,2026-03-10,Net Banking
3813,63,2026-04-21,Wallet
3814,30,2025-11-15,UPI
3815,433,2024-12-21,Debit Card
3816,165,2026-05-18,Credit Card
3817,416,2025-06-17,Debit Card
3818,244,2025-08-05,Credit Card
3819,372,2025-01-23,Credit Card
3820,209,2025-03-27,Credit Card
3821,12,2026-01-21,Debit Card
3822,72,2026-05-26,UPI
3823,8,2026-04-21,Debit Card
3824,339,2025-08-19,Wallet
3825,234,2025-08-10,Wallet
3826,380,2025-09-01,Credit Card
3827,260,2025-07-21,UPI
3828,430,2026-06-06,Credit Card
3829,448,2025-07-25,Net Banking
3830,250,2025-05-21,Debit Card
3831,179,2026-02-08,Net Banking
3832,346,2025-02-08,Credit Card
3833,296,2025-02-16,Wallet
3834,252,2025-05-01,Credit Card
3835,477,2024-09-06,UPI
3836,13,2024-08-04,Net Banking
3837,171,2025-10-19,Debit Card
3838,291,2025-12-19,UPI
3839,198,2025-07-01,Credit Card
3840,3,2025-11-15,Wallet
3841,59,2025-01-08,Debit Card
3842,28,2025-10-25,Debit Card
3843,328,2026-04-16,Debit Card
3844,250,2025-09-12,Wallet
3845,108,2025-12-19,Wallet
3846,463,2024-07-01,UPI
3847,94,2025-12-17,Debit Card
3848,219,2024-06-17,Wallet
3849,146,2024-09-17,Debit Card
3850,463,2025-12-13,Net Banking
3851,307,2026-06-16,UPI
3852,30,2026-05-03,Credit Card
3853,361,2024-12-30,Net Banking
3854,290,2025-10-25,Credit Card
3855,374,2025-08-01,UPI
3856,81,2024-09-22,Net Banking
3857,339,2025-09-29,Wallet
3858,63,2025-03-04,Net Banking
3859,176,2025-08-26,Net Banking
3860,334,2026-05-08,UPI
3861,370,2024-10-08,Net Banking
3862,457,2025-08-04,Wallet
3863,23,2025-06-21,UPI
3864,270,2025-10-23,Wallet
3865,326,2024-11-30,UPI
3866,9,2025-03-06,Net Banking
3867,262,2024-07-31,UPI
3868,48,2025-05-19,Wallet
3869,445,2025-03-18,Credit Card
3870,116,2025-03-14,Net Banking
3871,306,2025-07-20,Debit Card
3872,214,2025-07-27,Wallet
3873,315,2025-06-05,Credit Card
3874,192,2024-10-18,Credit Card
3875,464,2025-10-08,UPI
3876,318,2024-09-18,Debit Card
3877,106,2024-08-06,Net Banking
3878,117,2025-08-31,Credit Card
3879,432,2025-01-18,Credit Card
3880,22,2025-04-16,Net Banking
3881,351,2025-10-21,Net Banking
3882,237,2025-05-15,Credit Card
3883,138,2025-05-19,Debit Card
3884,130,2026-05-25,Net Banking
3885,349,2025-05-16,UPI
3886,150,2025-12-22,UPI
3887,360,2024-12-26,Credit Card
3888,353,2026-01-27,Debit Card
3889,13,2025-08-21,Credit Card
3890,300,2026-06-14,Debit Card
3891,305,2025-05-12,Wallet
3892,280,2025-06-18,UPI
3893,311,2025-10-29,Debit Card
3894,202,2025-11-08,Net Banking
3895,418,2025-08-19,UPI
3896,287,2024-08-24,Wallet
3897,214,2025-09-07,Wallet
3898,356,2024-07-14,UPI
3899,399,2026-03-16,Wallet
3900,16,2024-08-03,Debit Card
3901,35,2025-07-05,Net Banking
3902,347,2024-12-30,Credit Card
3903,467,2025-02-04,UPI
3904,8,2026-01-20,Net Banking
3905,168,2026-05-22,UPI
3906,246,2024-10-29,Net Banking
3907,388,2026-02-04,Credit Card
3908,227,2024-07-20,Net Banking
3909,62,2026-02-06,Credit Card
3910,138,2026-01-08,UPI
3911,42,2025-08-20,Net Banking
3912,321,2026-01-16,Wallet
3913,478,2025-11-14,Wallet
3914,54,2025-12-19,Debit Card
3915,197,2024-08-08,Wallet
3916,345,2024-11-29,Credit Card
3917,139,2025-07-15,Wallet
3918,324,2026-03-03,Credit Card
3919,105,2025-01-13,Credit Card
3920,450,2025-03-03,UPI
3921,3,2026-02-18,Net Banking
3922,461,2026-01-30,Debit Card
3923,100,2025-01-01,Credit Card
3924,275,2025-09-04,Credit Card
3925,172,2025-12-15,UPI
3926,106,2025-05-07,Debit Card
3927,228,2026-05-06,UPI
3928,329,2025-11-20,Net Banking
3929,350,2024-08-29,UPI
3930,262,2025-12-31,Credit Card
3931,487,2024-12-14,Debit Card
3932,378,2025-06-13,UPI
3933,112,2025-12-28,Credit Card
3934,157,2025-08-19,Net Banking
3935,40,2024-08-28,UPI
3936,458,2024-09-20,Debit Card
3937,158,2025-09-16,Debit Card
3938,65,2026-05-05,Debit Card
3939,132,2024-11-08,UPI
3940,275,2024-10-02,Debit Card
3941,25,2024-06-22,Credit Card
3942,150,2024-10-06,Debit Card
3943,347,2025-06-08,Debit Card
3944,196,2024-09-09,UPI
3945,333,2024-11-24,UPI
3946,404,2024-12-04,Net Banking
3947,229,2026-01-13,UPI
3948,8,2026-03-12,Debit Card
3949,111,2024-06-26,Net Banking
3950,80,2024-09-23,Debit Card
3951,363,2024-11-28,Credit Card
3952,389,2025-02-27,Credit Card
3953,386,2025-03-07,Debit Card
3954,233,2025-10-02,Wallet
3955,92,2024-12-28,Credit Card
3956,90,2024-09-21,Wallet
3957,44,2026-03-29,Net Banking
3958,108,2026-02-18,Wallet
3959,104,2025-01-08,Wallet
3960,16,2025-01-21,Debit Card
3961,475,2025-06-24,Net Banking
3962,252,2025-06-14,Wallet
3963,73,2024-07-24,Credit Card
3964,38,2024-07-22,Net Banking
3965,216,2025-07-10,Debit Card
3966,107,2025-08-24,Credit Card
3967,70,2024-11-30,Wallet
3968,95,2024-07-15,Debit Card
3969,8,2025-06-20,Wallet
3970,265,2026-05-17,UPI
3971,193,2025-10-18,Credit Card
3972,430,2024-08-14,Credit Card
3973,125,2025-01-15,Debit Card
3974,401,2026-03-13,Debit Card
3975,111,2026-02-14,Credit Card
3976,32,2026-02-22,Credit Card
3977,229,2024-06-21,Credit Card
3978,316,2025-01-23,Wallet
3979,395,2026-01-08,Net Banking
3980,86,2024-10-03,Credit Card
3981,467,2025-08-30,Credit Card
3982,151,2026-02-02,UPI
3983,280,2026-06-15,Wallet
3984,106,2025-08-24,Credit Card
3985,32,2026-01-08,UPI
3986,218,2025-06-26,Debit Card
3987,21,2024-12-27,Debit Card
3988,378,2024-09-10,Debit Card
3989,25,2025-08-09,Wallet
3990,331,2025-07-05,UPI
3991,137,2026-03-11,Wallet
3992,342,2025-10-12,Debit Card
3993,491,2024-11-18,UPI
3994,229,2025-10-22,Credit Card
3995,165,2025-07-17,Wallet
3996,285,2024-12-09,Net Banking
3997,473,2025-11-14,Wallet
3998,244,2025-12-16,Credit Card
3999,275,2024-12-23,Net Banking
4000,158,2024-10-29,Net Banking
4001,290,2025-12-31,Debit Card
4002,351,2024-09-26,Credit Card
4003,274,2025-12-27,Debit Card
4004,265,2024-11-15,Debit Card
4005,372,2026-03-09,Debit Card
4006,121,2026-06-14,UPI
4007,387,2024-07-31,Wallet
4008,199,2024-08-18,Wallet
4009,485,2025-09-29,Debit Card
4010,328,2024-11-18,UPI
4011,447,2026-01-26,Credit Card
4012,365,2025-04-21,UPI
4013,82,2025-08-11,UPI
4014,251,2024-12-25,Net Banking
4015,387,2024-10-26,Net Banking
4016,294,2026-06-15,Debit Card
4017,326,2025-02-09,Net Banking
4018,150,2025-03-15,Credit Card
4019,249,2025-09-29,Debit Card
4020,219,2025-01-21,Net Banking
4021,248,2025-04-20,Debit Card
4022,279,2026-01-13,Wallet
4023,389,2024-10-03,Credit Card
4024,112,2025-12-29,Net Banking
4025,227,2025-11-26,Net Banking
4026,18,2024-08-08,Debit Card
4027,108,2025-12-06,UPI
4028,354,2025-10-09,Wallet
4029,267,2026-03-18,Net Banking
4030,470,2025-01-04,Net Banking
4031,477,2024-08-10,Debit Card
4032,308,2025-01-16,Net Banking
4033,432,2025-06-27,Wallet
4034,39,2025-04-19,Credit Card
4035,349,2024-07-10,Net Banking
4036,200,2026-05-01,Credit Card
4037,252,2025-08-18,UPI
4038,216,2024-10-23,Wallet
4039,496,2026-01-23,Debit Card
4040,369,2025-11-12,Wallet
4041,31,2025-04-03,UPI
4042,276,2024-09-04,Net Banking
4043,82,2025-04-06,UPI
4044,396,2025-02-27,Net Banking
4045,273,2025-01-21,Wallet
4046,481,2026-01-19,Credit Card
4047,77,2025-06-04,Debit Card
4048,398,2025-10-29,Wallet
4049,333,2026-04-30,Net Banking
4050,389,2026-04-17,Wallet
4051,455,2024-11-13,UPI
4052,208,2025-08-04,Net Banking
4053,227,2026-02-16,Net Banking
4054,479,2026-05-25,UPI
4055,341,2026-02-22,Wallet
4056,273,2024-12-01,Wallet
4057,238,2025-02-02,Wallet
4058,322,2025-01-30,UPI
4059,75,2025-04-08,Debit Card
4060,342,2025-02-19,Credit Card
4061,99,2024-12-07,UPI
4062,91,2024-11-10,Credit Card
4063,356,2026-05-28,Wallet
4064,134,2024-06-18,Net Banking
4065,36,2025-02-02,Debit Card
4066,309,2025-04-24,Credit Card
4067,148,2025-04-11,Wallet
4068,483,2024-07-30,Net Banking
4069,484,2025-02-20,Debit Card
4070,62,2025-06-23,Net Banking
4071,292,2025-09-30,Net Banking
4072,214,2026-01-10,Net Banking
4073,22,2025-03-11,Debit Card
4074,381,2025-06-04,Debit Card
