order_item_id,order_id,product_id,quantity
5797,1877,12,1
5798,2770,33,3
5799,2665,51,4
5800,3828,40,2
5801,493,43,5
5802,1504,50,3
5803,117,20,1
5804,4852,13,2
5805,916,27,5
5806,3772,44,5
5807,3918,7,2
5808,1976,93,2
5809,3556,71,1
5810,2357,26,2
5811,2343,64,5
5812,1226,15,5
5813,1783,28,5
5814,3201,61,2
5815,3166,27,5
5816,4923,49,4
5817,279,47,1
5818,696,45,5
5819,2847,43,2
5820,1260,13,4
5821,3852,86,1
5822,2473,91,5
5823,342,42,3
5824,4727,71,3
5825,2572,27,4
5826,1483,79,5
5827,4306,68,5
5828,577,57,5
5829,1892,54,5
5830,174,99,1
5831,906,2,3
5832,2801,71,4
5833,2569,52,4
5834,1967,7,3
5835,4363,28,2
5836,1287,32,3
5837,1035,72,1
5838,2147,97,1
5839,2494,6,3
5840,4685,8,2
5841,2329,87,1
5842,143,14,2
5843,3494,48,1
5844,2747,38,5
5845,4307,52,2
5846,125,37,2
5847,2194,86,3
5848,1935,65,2
5849,1360,100,4
5850,2810,24,4
5851,3010,5,2
5852,3541,99,3
5853,1607,26,2
5854,1148,73,3
5855,354,50,3
5856,3211,85,1
5857,927,41,2
5858,1480,49,4
5859,2757,30,5
5860,1254,71,4
5861,2653,54,5
5862,4529,100,4
5863,4174,23,1
5864,566,69,3
5865,4518,60,5
5866,1260,7,2
5867,4093,61,5
5868,1808,90,2
5869,2798,88,5
5870,1660,23,4
5871,3986,3,4
5872,1523,43,4
5873,4124,74,3
5874,4034,32,3
5875,3591,13,1
5876,1045,84,2
5877,3953,91,4
5878,3158,85,3
5879,1349,86,2
5880,721,98,3
5881,3533,3,4
5882,857,14,2
5883,926,1,3
5884,1648,60,2
5885,65,15,4
5886,881,15,1
5887,415,41,1
5888,144,12,1
5889,3457,16,5
5890,1084,10,3
5891,2841,54,2
5892,3996,18,3
5893,109,24,3
5894,236,1,4
5895,4966,14,3
5896,2806,40,4
5897,1977,79,3
5898,1502,16,2
5899,712,33,3
5900,3787,58,3
5901,3731,16,2
5902,2235,30,5
5903,1504,80,1
5904,2297,77,4
5905,303,46,1
5906,4741,29,2
5907,1651,28,5
5908,2297,11,1
5909,381,41,5
5910,2965,55,1
5911,2452,99,5
5912,612,51,2
5913,24,26,1
5914,1662,7,2
5915,1133,68,4
5916,21,30,2
5917,2133,28,5
5918,4219,68,5
5919,4149,63,1
5920,2685,5,2
5921,1784,49,3
5922,1046,74,3
5923,752,60,5
5924,1690,55,1
5925,516,57,3
5926,4452,65,2
5927,3312,9,1
5928,1676,71,1
5929,1872,90,1
5930,1499,78,1
5931,1838,11,4
5932,2260,77,2
5933,3678,79,2
5934,4022,52,2
5935,3621,42,4
5936,821,99,5
5937,2615,44,1
5938,3146,2,2
5939,4400,25,1
5940,3448,92,4
5941,4461,5,2
5942,2126,12,1
5943,2841,82,1
5944,2062,90,2
5945,3766,38,3
5946,2118,87,4
5947,761,42,1
5948,3557,3,5
5949,1180,8,3
5950,2066,58,1
5951,3322,39,3
5952,3821,50,1
5953,4256,3,4
5954,1901,40,3
5955,2103,94,4
5956,259,93,4
5957,4821,50,5
5958,326,24,1
5959,2528,6,3
5960,4757,17,5
5961,483,58,3
5962,1766,33,4
5963,1336,60,2
5964,4074,8,4
5965,4505,100,5
5966,2993,57,3
5967,2974,32,3
5968,4615,64,3
5969,4740,79,4
5970,1250,39,4
5971,322,36,5
5972,315,45,2
5973,4406,61,3
5974,3777,99,2
5975,1115,4,5
5976,1139,28,2
5977,3451,72,5
5978,2494,5,1
5979,2802,77,4
5980,865,39,5
5981,3379,19,3
5982,3232,70,3
5983,141,15,4
5984,1834,73,2
5985,2928,52,3
5986,3068,54,3
5987,2016,93,2
5988,2836,40,4
5989,4269,10,2
5990,392,86,3
5991,3388,28,1
5992,4880,35,3
5993,3532,39,2
5994,24,4,3
5995,2759,9,5
5996,2337,30,3
5997,1307,42,3
5998,1945,23,2
5999,958,37,1
6000,51,86,2
6001,820,22,5
6002,809,34,3
6003,2628,16,3
6004,1694,16,1
6005,1267,61,4
6006,4709,73,1
6007,3721,15,5
6008,2830,61,2
6009,2624,65,1
6010,3201,19,4
6011,2606,36,3
6012,3015,62,1
6013,618,30,5
6014,3432,70,1
6015,75,1,1
6016,783,16,2
6017,1040,89,4
6018,232,88,3
6019,1459,6,4
6020,1859,32,1
6021,660,6,5
6022,4835,29,2
6023,4122,96,1
6024,1689,92,2
6025,2254,67,3
6026,2907,80,5
6027,1742,18,3
6028,3976,76,1
6029,1639,88,1
6030,1021,94,2
6031,2162,7,4
6032,4400,16,1
6033,1727,78,1
6034,1232,53,1
6035,3437,91,1
6036,1825,21,2
6037,601,6,1
6038,4445,100,2
6039,1392,82,4
6040,1375,81,1
6041,2585,60,4
6042,605,70,2
6043,2472,26,2
6044,850,4,2
6045,4422,14,3
6046,405,17,3
6047,3423,85,4
6048,379,62,2
6049,1876,96,4
6050,1265,94,4
6051,58,17,5
6052,4308,1,1
6053,2275,26,5
6054,698,20,4
6055,3012,75,5
6056,2385,55,3
6057,4873,90,5
6058,4062,49,4
6059,810,88,5
6060,1094,91,3
6061,835,47,4
6062,4005,86,4
6063,4077,14,2
6064,1609,30,2
6065,2936,41,4
6066,4435,46,5
6067,4088,10,5
6068,1929,30,2
6069,4146,32,3
6070,4222,31,2
6071,4063,41,4
6072,697,32,4
6073,4702,81,3
6074,2845,50,2
6075,4399,37,3
6076,621,96,1
6077,4841,8,1
6078,1372,53,2
6079,1612,1,1
6080,2700,27,3
6081,1069,39,5
6082,1566,66,2
6083,3386,77,4
6084,171,75,5
6085,2882,16,2
6086,4416,16,4
6087,4010,98,2
6088,197,33,4
6089,1353,67,3
6090,2484,69,2
6091,2263,88,1
6092,4984,41,3
6093,919,33,3
6094,3794,51,4
6095,4519,77,2
6096,1901,79,3
6097,2019,67,4
6098,3174,85,1
6099,450,75,2
6100,317,55,5
6101,3896,6,2
6102,563,37,4
6103,4189,48,1
6104,2444,89,1
6105,329,90,5
6106,898,85,4
6107,164,84,5
6108,3180,10,2
6109,4791,91,1
6110,1098,74,2
6111,3451,6,1
6112,833,31,1
6113,2822,13,5
6114,1159,30,2
6115,862,18,4
6116,3686,55,3
6117,3537,75,2
6118,1107,97,3
6119,487,7,4
6120,4856,29,1
6121,2532,97,3
6122,507,37,2
6123,1357,73,2
6124,2987,91,4
6125,150,4,4
6126,4144,50,2
6127,42,33,5
6128,1071,14,2
6129,2571,32,4
6130,4235,34,5
6131,4915,18,2
6132,3586,64,3
6133,2913,8,1
6134,280,80,2
6135,4734,96,3
6136,4603,43,5
6137,1109,63,3
6138,1256,35,2
6139,1485,46,3
6140,2246,69,5
6141,1397,18,1
6142,4032,61,4
6143,3777,20,3
6144,1890,79,4
6145,1004,77,4
6146,645,55,1
6147,3638,45,3
6148,1940,81,3
6149,596,44,3
6150,150,99,4
6151,3070,60,4
6152,253,25,1
6153,1252,3,2
6154,556,63,4
6155,1128,81,3
6156,114,32,5
6157,2169,22,4
6158,4623,8,3
6159,645,26,1
6160,400,52,2
6161,3453,100,2
6162,4670,85,4
6163,4973,99,5
6164,345,85,3
6165,4884,7,1
6166,3228,24,1
6167,46,58,1
6168,3529,31,2
6169,4036,8,2
6170,1215,46,3
6171,3243,24,2
6172,4275,73,5
6173,4780,30,4
6174,4377,4,1
6175,1949,99,1
6176,580,77,2
6177,2826,26,5
6178,3402,35,2
6179,1534,36,2
6180,1581,88,3
6181,637,25,3
6182,1914,12,4
6183,363,60,4
6184,143,57,1
6185,63,55,4
6186,3664,6,3
6187,524,16,3
6188,1255,5,3
6189,2059,28,5
6190,20,54,1
6191,4176,96,2
6192,1496,46,5
6193,4220,89,1
6194,4259,44,4
6195,4228,75,1
6196,4407,90,3
6197,2587,7,3
6198,151,88,2
6199,443,87,5
6200,2344,34,1
6201,1027,92,3
6202,682,92,2
6203,1923,12,3
6204,4215,84,2
6205,3376,23,4
6206,1242,2,4
6207,1361,99,3
6208,4671,2,4
6209,4904,59,2
6210,528,16,3
6211,815,82,2
6212,3690,2,3
6213,4989,78,5
6214,627,99,2
6215,2209,41,2
6216,4202,40,5
6217,3186,40,1
6218,68,67,1
6219,1384,57,5
6220,344,23,2
6221,1959,50,5
6222,1969,33,1
6223,1002,26,3
6224,1827,32,2
6225,1076,41,2
6226,1071,75,5
6227,3365,25,2
6228,4424,18,2
6229,2916,45,4
6230,2567,76,5
6231,462,18,2
6232,4823,67,2
6233,2233,78,1
6234,956,31,5
6235,1974,65,2
6236,138,62,3
6237,1733,90,4
6238,4200,3,4
6239,3240,63,3
6240,159,29,5
6241,137,75,4
6242,336,34,4
6243,260,44,5
6244,2382,92,4
6245,2334,6,4
6246,2469,94,4
6247,94,56,3
6248,1400,35,5
6249,1497,13,5
6250,4740,34,3
6251,2044,18,4
6252,4534,72,3
6253,1978,59,1
6254,951,38,4
6255,1574,60,2
6256,266,38,3
6257,3598,75,1
6258,1400,2,1
6259,785,37,4
6260,2980,51,3
6261,330,40,5
6262,3808,57,1
6263,375,55,4
6264,4670,71,5
6265,4373,99,1
6266,3765,28,4
6267,383,25,5
6268,654,93,5
6269,3824,26,5
6270,3844,11,3
6271,4102,14,4
6272,3337,11,1
6273,1915,93,4
6274,1069,37,4
6275,1067,90,1
6276,3585,93,4
6277,81,58,5
6278,215,92,5
6279,3193,47,5
6280,1656,70,2
6281,3999,57,2
6282,2662,43,1
6283,3277,98,5
6284,3467,57,4
6285,4650,68,2
6286,1591,19,5
6287,3091,89,3
6288,3317,39,5
6289,147,4,4
6290,1361,24,4
6291,4323,61,2
6292,3502,5,2
6293,3691,35,4
6294,2055,17,5
6295,699,29,2
6296,2501,1,2
6297,800,43,1
6298,1920,94,1
6299,2788,91,4
6300,1998,37,4
6301,3943,18,1
6302,2629,72,3
6303,3101,16,5
6304,4993,12,2
6305,2077,13,4
6306,3819,89,4
6307,4274,38,2
6308,63,46,4
6309,2534,38,3
6310,4809,98,1
6311,2961,15,5
6312,4087,7,3
6313,2332,42,4
6314,4353,83,5
6315,2596,20,1
6316,2079,31,4
6317,4055,62,3
6318,4462,11,5
6319,2203,74,5
6320,3236,27,4
6321,1371,70,1
6322,3161,58,5
6323,97,99,5
6324,3441,28,1
6325,2463,24,2
6326,1246,79,1
6327,1039,29,5
6328,2500,84,3
6329,4231,33,1
6330,225,9,5
6331,1768,37,3
6332,1067,4,1
6333,938,44,3
6334,4684,35,2
6335,1918,25,3
6336,3510,67,4
6337,3458,95,5
6338,3065,7,3
6339,1618,61,1
6340,4281,73,3
6341,3885,12,4
6342,4586,17,3
6343,4781,29,3
6344,4659,76,1
6345,3730,6,5
6346,4738,51,5
6347,1507,9,2
6348,3488,8,1
6349,2472,39,2
6350,3506,69,5
6351,3428,4,5
6352,3704,45,2
6353,997,99,3
6354,246,80,5
6355,1976,36,3
6356,181,10,5
6357,3624,8,3
6358,4813,100,4
6359,3525,58,4
6360,2670,48,3
6361,4031,34,3
6362,1316,86,2
6363,2953,37,3
6364,4574,69,1
6365,4259,59,5
6366,4926,81,2
6367,2466,85,3
6368,1071,26,5
6369,4256,44,5
6370,2327,34,1
6371,2747,53,5
6372,352,34,3
6373,1463,37,1
6374,1221,72,4
6375,3908,1,4
6376,4712,88,2
6377,1181,16,3
6378,218,17,2
6379,1947,28,2
6380,3323,52,4
6381,1681,56,2
6382,2672,22,4
6383,4831,59,3
6384,3772,59,5
6385,2055,13,3
6386,4370,24,2
6387,3018,23,3
6388,2936,79,1
6389,4647,97,5
6390,839,89,2
6391,3003,50,2
6392,2693,44,1
6393,3176,48,5
6394,3743,31,1
6395,1266,56,1
6396,2670,58,2
6397,1857,100,1
6398,2851,39,2
6399,2448,57,2
6400,1927,27,4
6401,3519,59,3
6402,2059,26,2
6403,169,92,2
6404,4133,27,5
6405,3174,52,5
6406,665,4,1
6407,4438,41,5
6408,4079,28,1
6409,2695,61,4
6410,4721,46,2
6411,895,74,2
6412,3468,43,3
6413,4136,78,3
6414,1059,19,3
6415,16,88,3
6416,817,74,4
6417,4728,32,4
6418,1222,92,5
6419,2123,42,3
6420,4369,90,2
6421,2467,27,1
6422,2455,87,3
6423,3197,65,4
6424,93,61,1
6425,718,24,2
6426,125,72,3
6427,2468,22,1
6428,3417,12,1
6429,13,22,2
6430,141,47,5
6431,4107,64,2
6432,2412,33,4
6433,4869,92,2
6434,1921,93,5
6435,3382,53,3
6436,2154,19,2
6437,3746,29,2
6438,762,4,4
6439,271,9,5
6440,774,89,4
6441,3642,58,3
6442,3357,99,3
6443,4229,27,2
6444,1367,31,5
6445,4875,87,5
6446,892,94,1
6447,603,43,4
6448,2107,73,5
6449,4891,37,1
6450,831,65,2
6451,4981,93,5
6452,3909,26,3
6453,919,23,1
6454,2549,62,5
6455,2118,71,3
6456,3250,76,2
6457,3802,21,3
6458,2112,62,2
6459,4836,73,3
6460,2598,88,2
6461,4197,53,5
6462,421,14,5
6463,961,42,3
6464,44,9,3
6465,3184,95,4
6466,3284,35,4
6467,3168,57,2
6468,183,87,3
6469,4539,28,4
6470,2825,93,4
6471,3602,46,3
6472,2348,96,4
6473,1905,99,3
6474,397,73,4
6475,3648,1,2
6476,2155,90,4
6477,4763,26,5
6478,1087,55,4
6479,400,14,3
6480,1223,92,1
6481,2638,33,1
6482,2269,21,2
6483,2953,6,1
6484,1792,44,1
6485,80,98,2
6486,3329,6,1
6487,4715,64,5
6488,2082,92,4
6489,1253,58,3
6490,479,30,2
6491,182,26,3
6492,4269,27,3
6493,2432,72,1
6494,1745,15,4
6495,3208,87,1
6496,2011,91,1
6497,4861,35,5
6498,455,68,5
6499,356,68,2
6500,560,53,4
6501,3185,16,1
6502,4009,29,5
6503,3514,4,5
6504,1300,56,3
6505,2637,14,3
6506,3183,44,4
6507,1262,61,2
6508,1224,43,2
6509,3521,75,4
6510,2434,77,2
6511,1831,74,3
6512,4774,31,5
6513,3414,10,4
6514,4183,3,3
6515,440,79,3
6516,3750,13,4
6517,4761,30,3
6518,1856,22,3
6519,3621,70,1
6520,1599,66,2
6521,2757,98,2
6522,1164,82,4
6523,1508,29,2
6524,4744,93,2
6525,2475,37,4
6526,29,12,1
6527,3718,47,3
6528,33,3,4
6529,71,61,1
6530,4953,15,2
6531,2499,29,4
6532,3494,79,5
6533,2931,89,4
6534,4217,78,2
6535,4481,59,2
6536,4433,13,4
6537,953,53,1
6538,1140,38,4
6539,3569,18,1
6540,864,74,3
6541,1754,64,1
6542,1361,31,2
6543,40,22,1
6544,631,51,5
6545,4910,57,1
6546,2018,68,5
6547,3458,67,4
6548,4275,31,3
6549,4914,26,5
6550,3320,41,5
6551,2469,31,2
6552,639,15,3
6553,1696,56,1
6554,749,9,5
6555,3633,60,4
6556,1837,10,4
6557,2552,1,4
6558,2249,40,3
6559,3757,42,5
6560,4479,29,3
6561,3647,89,2
6562,154,25,2
6563,3895,38,3
6564,2703,97,1
6565,2675,8,2
6566,2449,25,5
6567,4549,75,3
6568,3583,85,5
6569,2577,50,5
6570,5,28,2
6571,2503,78,2
6572,4022,63,2
6573,2699,42,3
6574,4271,8,1
6575,3472,62,1
6576,3363,68,2
6577,191,50,3
6578,1622,24,2
6579,3135,38,2
6580,1843,41,3
6581,4885,97,2
6582,3719,31,3
6583,1486,24,5
6584,85,77,3
6585,3706,55,3
6586,3684,60,5
6587,930,43,5
6588,4253,69,1
6589,2478,100,1
6590,4378,90,2
6591,1936,17,2
6592,2550,17,2
6593,4912,15,2
6594,3453,42,5
6595,4876,14,5
6596,3725,33,3
6597,1675,91,4
6598,2768,44,4
6599,652,47,1
6600,452,97,1
6601,1994,70,4
6602,2411,35,1
6603,2626,58,4
6604,2876,5,2
6605,2979,76,3
6606,2961,22,5
6607,3000,94,1
6608,3227,32,5
6609,3202,44,3
6610,4179,5,5
6611,1052,71,1
6612,4669,19,2
6613,4367,21,1
6614,3761,29,4
6615,1282,66,2
6616,1661,29,1
6617,4709,27,4
6618,4896,18,4
6619,3497,54,2
6620,4717,58,3
6621,4629,96,4
6622,330,30,2
6623,2278,93,4
6624,1947,54,3
6625,2652,7,1
6626,4615,19,3
6627,1123,2,1
6628,3357,63,2
6629,739,86,4
6630,4838,97,1
6631,2843,42,2
6632,4792,85,3
6633,3813,100,2
6634,4194,91,4
6635,516,8,3
6636,3916,85,5
6637,4970,6,1
6638,2758,74,4
6639,3594,52,4
6640,4114,29,2
6641,328,81,4
6642,3968,32,2
6643,4187,22,4
6644,3219,82,1
6645,497,95,1
6646,1191,2,4
6647,2878,23,5
6648,4893,75,4
6649,4381,87,2
6650,3270,33,3
6651,2628,56,3
6652,385,91,5
6653,3755,83,3
6654,1123,30,2
6655,4969,66,3
6656,3068,62,5
6657,3311,100,3
6658,731,47,1
6659,1514,19,1
6660,4777,98,2
6661,3662,61,4
6662,4691,26,2
6663,4205,3,5
6664,195,45,1
6665,4497,12,4
6666,4381,83,4
6667,2943,1,3
6668,2206,74,2
6669,1851,51,1
6670,3118,94,1
6671,1702,41,3
6672,2108,22,1
6673,3602,10,3
6674,3139,55,5
6675,3077,61,4
6676,3156,70,4
6677,708,27,3
6678,4682,74,3
6679,1532,76,3
6680,4329,69,5
6681,3093,86,2
6682,324,23,4
6683,1634,8,1
6684,4593,14,2
6685,3642,78,1
6686,171,74,1
6687,3015,26,5
6688,2307,24,2
6689,1799,19,4
6690,3847,19,1
6691,1976,4,2
6692,2550,50,4
6693,2813,71,5
6694,2028,33,4
6695,2047,45,2
6696,2022,50,3
6697,2030,30,2
6698,2710,65,4
6699,169,72,4
6700,358,1,2
6701,3367,50,2
6702,479,20,2
6703,3475,33,4
6704,3420,76,4
6705,2005,31,2
6706,4839,86,3
6707,551,85,3
6708,4783,13,2
6709,3858,54,3
6710,2275,100,5
6711,315,22,4
6712,1373,20,3
6713,4848,30,3
6714,3966,18,4
6715,3088,7,4
6716,3585,19,5
6717,4482,49,1
6718,4379,31,2
6719,1796,99,3
6720,3585,90,2
6721,4831,73,4
6722,3986,34,5
6723,2666,87,1
6724,3519,35,3
6725,2475,3,2
6726,4962,74,2
6727,3194,53,5
6728,2777,89,3
6729,4709,82,2
6730,2116,75,5
6731,989,41,3
6732,1440,44,4
6733,2050,46,2
6734,3556,26,1
6735,4291,75,1
6736,1235,80,2
6737,683,65,5
6738,3085,28,5
6739,3525,50,3
6740,3709,18,3
6741,1509,25,4
6742,3417,50,5
6743,3652,65,3
6744,4708,62,2
6745,425,99,5
6746,3705,53,3
6747,4405,3,2
6748,3058,44,1
6749,237,26,5
6750,818,54,3
6751,2840,21,5
6752,262,36,4
6753,1277,42,1
6754,179,18,4
6755,2939,16,3
6756,1219,95,3
6757,319,75,1
6758,4615,28,5
6759,703,43,5
6760,2205,61,5
6761,3479,36,4
6762,3089,88,3
6763,1037,1,3
6764,2387,80,5
6765,2301,43,3
6766,1775,46,4
6767,4675,39,3
6768,1303,30,2
6769,454,50,1
6770,2587,34,3
6771,3321,11,3
6772,1303,45,3
6773,1587,85,1
6774,3793,55,1
6775,1066,32,2
6776,642,74,3
6777,4862,25,2
6778,53,97,3
6779,42,43,3
6780,4605,50,3
6781,4074,86,2
6782,1481,21,5
6783,2149,98,1
6784,2843,5,3
6785,2495,7,2
6786,652,42,2
6787,4670,7,2
6788,3920,32,2
6789,1628,67,2
6790,1687,43,2
6791,4568,42,5
6792,2524,42,5
6793,1424,41,1
6794,189,52,1
6795,949,10,1
6796,1727,71,1
6797,1067,69,5
6798,724,10,2
6799,562,64,1
6800,1982,28,4
6801,4612,50,5
6802,2328,15,4
6803,3769,36,3
6804,79,53,5
6805,4954,35,1
6806,3294,51,5
6807,4344,94,1
6808,1566,14,3
6809,2440,98,5
6810,2572,67,4
6811,4291,25,4
6812,1233,100,2
6813,4543,95,3
6814,3859,52,3
6815,207,3,2
6816,3661,73,3
6817,1335,34,4
6818,514,1,5
6819,3160,93,4
6820,3472,69,2
6821,929,60,2
6822,1107,82,3
6823,4135,61,2
6824,327,65,2
6825,540,82,1
6826,43,71,3
6827,781,36,2
6828,2263,17,5
6829,970,81,4
6830,27,55,1
6831,2510,70,2
6832,4756,92,5
6833,3095,43,5
6834,274,83,2
6835,547,54,1
6836,729,48,3
6837,1006,12,1
6838,2086,86,2
6839,2780,85,5
6840,363,77,2
6841,2125,25,4
6842,1286,18,1
6843,2693,89,1
6844,4458,82,1
6845,174,79,5
6846,876,4,2
6847,415,64,2
6848,2818,5,2
6849,3279,41,5
6850,3503,10,5
6851,2867,16,4
6852,3378,43,2
6853,1299,88,3
6854,2519,32,5
6855,3526,96,2
6856,2146,36,5
6857,2063,43,1
6858,1598,74,3
6859,2531,72,2
6860,3616,4,2
6861,3438,18,5
6862,291,55,4
6863,1982,25,2
6864,1535,20,2
6865,3126,30,5
6866,1555,81,3
6867,3374,2,1
6868,613,64,3
6869,189,10,4
6870,2314,96,4
6871,4347,16,2
6872,2469,35,2
6873,2041,93,5
6874,4406,13,5
6875,3146,99,5
6876,2219,46,4
6877,4413,50,4
6878,793,3,4
6879,3000,30,3
6880,1100,82,4
6881,986,6,1
6882,3073,8,4
6883,4094,45,4
6884,2636,91,1
6885,989,35,3
6886,4700,88,2
6887,3756,70,4
6888,4030,14,4
6889,1380,16,5
6890,758,90,3
6891,145,80,5
6892,1012,82,4
6893,1612,30,5
6894,2828,84,1
6895,4406,45,1
6896,4,99,4
6897,183,21,3
6898,3732,53,4
6899,3346,33,4
6900,2078,35,2
6901,2828,39,4
6902,2869,77,5
6903,2446,44,4
6904,3839,62,4
6905,55,2,3
6906,552,55,5
6907,1098,52,4
6908,979,23,1
6909,4905,72,4
6910,3565,21,2
6911,4021,29,1
6912,4499,67,4
6913,1730,66,3
6914,3576,23,4
6915,4973,94,3
6916,3962,28,1
6917,3850,74,1
6918,2280,56,5
6919,5000,93,2
6920,2256,59,1
6921,2550,30,4
6922,1813,14,3
6923,3100,76,4
6924,1397,4,2
6925,2992,1,3
6926,3198,32,1
6927,677,75,2
6928,1618,6,3
6929,604,53,5
6930,2113,52,1
6931,617,21,2
6932,4851,86,3
6933,4060,84,1
6934,2953,95,5
6935,4889,37,3
6936,1198,84,3
6937,152,86,2
6938,3729,93,5
6939,3634,11,5
6940,312,14,1
6941,2339,64,1
6942,4057,93,3
6943,3985,80,3
6944,661,61,3
6945,10,83,4
6946,968,9,1
6947,2973,62,4
6948,3560,81,1
6949,3320,90,2
6950,3221,39,4
6951,4270,69,1
6952,2806,26,3
6953,2100,4,2
6954,1118,60,1
6955,3100,10,3
6956,2625,100,2
6957,3018,82,1
6958,3426,33,1
6959,1739,78,3
6960,1379,24,4
6961,694,83,3
6962,3539,34,2
6963,2019,18,3
6964,595,76,3
6965,4920,34,2
6966,214,25,1
6967,3945,67,3
6968,3590,100,2
6969,2579,38,4
6970,2377,81,4
6971,1708,22,5
6972,4083,82,5
6973,1050,54,4
6974,2551,40,2
6975,1398,52,4
6976,269,10,2
6977,1778,35,1
6978,2122,60,4
6979,4109,84,2
6980,3923,15,5
6981,4785,76,4
6982,4303,54,3
6983,28,8,2
6984,2634,56,3
6985,221,61,4
6986,4520,89,1
6987,1004,71,2
6988,1970,6,2
6989,3076,76,2
6990,2113,21,4
6991,2367,60,3
6992,2877,3,2
6993,2359,10,5
6994,4585,86,5
6995,4907,77,5
6996,1540,20,3
6997,3421,90,4
6998,1751,47,3
6999,3446,43,2
7000,2355,80,4
7001,4593,99,4
7002,4499,66,5
7003,2019,66,5
7004,647,57,2
7005,2585,30,4
7006,3254,46,2
7007,4815,97,4
7008,3074,25,1
7009,4311,46,1
7010,994,30,3
7011,4577,53,2
7012,4755,89,2
7013,1055,92,3
7014,184,33,2
7015,2670,12,2
7016,429,88,3
7017,1932,31,4
7018,3696,9,3
7019,707,29,3
7020,3542,22,2
7021,4352,58,3
7022,4666,14,3
7023,3121,59,3
7024,2783,17,5
7025,333,27,3
7026,4809,26,2
7027,940,72,2
7028,1697,91,5
7029,2824,60,5
7030,430,94,3
7031,4091,48,3
7032,1921,57,5
7033,2336,67,4
7034,4948,59,4
7035,53,10,4
7036,3001,74,5
7037,3309,100,1
7038,4713,33,1
7039,1415,16,5
7040,4575,37,1
7041,1556,28,2
7042,2025,76,4
7043,2618,66,4
7044,2907,30,3
7045,4971,55,2
7046,1491,17,5
7047,785,81,4
7048,1779,15,2
7049,2466,7,2
7050,3944,66,4
7051,218,14,1
7052,2704,40,4
7053,4312,75,4
7054,2809,31,3
7055,4025,92,5
7056,2227,22,5
7057,3615,94,3
7058,1217,92,2
7059,4277,43,3
7060,4526,19,4
7061,3303,30,3
7062,3448,26,3
7063,2396,61,1
7064,1027,77,4
7065,2016,53,5
7066,2680,27,5
7067,1327,20,3
7068,3912,2,4
7069,1945,54,1
7070,4871,84,4
7071,4164,26,3
7072,2002,83,5
7073,3816,52,2
7074,907,81,1
7075,2296,86,2
7076,2485,47,4
7077,3244,14,5
7078,3856,94,2
7079,1921,64,2
7080,1850,24,4
7081,2714,38,3
7082,4967,67,1
7083,2489,46,5
7084,4302,31,1
7085,2885,89,3
7086,272,47,5
7087,4655,26,3
7088,4780,39,4
7089,1293,3,3
7090,4652,13,4
7091,1660,73,2
7092,4613,16,5
7093,1186,80,5
7094,2342,43,2
7095,4560,80,3
7096,2176,21,4
7097,2300,18,4
7098,4975,96,3
7099,3265,46,2
7100,87,26,5
7101,1694,26,3
7102,3170,88,1
7103,2489,26,1
7104,2190,2,1
7105,1185,18,3
7106,977,33,5
7107,3650,40,1
7108,1589,40,1
7109,2173,100,1
7110,4955,75,4
7111,463,95,2
7112,773,7,5
7113,2895,16,4
7114,1147,16,3
7115,16,87,3
7116,393,88,3
7117,2438,88,2
7118,1739,50,1
7119,4888,31,3
7120,4596,24,2
7121,3451,2,3
7122,4748,64,3
7123,3954,39,2
7124,124,11,5
7125,468,74,5
7126,3491,60,3
7127,2662,71,3
7128,2589,36,1
7129,3771,24,4
7130,1954,95,3
7131,2915,28,5
7132,2548,33,3
7133,1267,64,2
7134,2063,30,1
7135,910,92,3
7136,390,99,2
7137,204,56,5
7138,277,35,4
7139,4917,19,1
7140,4980,32,3
7141,2252,78,3
7142,4623,50,4
7143,3118,27,4
7144,2861,16,3
7145,1521,20,3
7146,4354,74,1
7147,2865,48,5
7148,2359,82,4
7149,2202,57,1
7150,4718,78,1
7151,1882,2,3
7152,558,83,4
7153,1047,93,3
7154,3929,18,2
7155,3883,65,2
7156,868,96,1
7157,1645,77,1
7158,4995,10,2
7159,1752,91,2
7160,657,54,1
7161,2349,85,3
7162,745,63,4
7163,2657,52,3
7164,2561,86,5
7165,814,23,3
7166,1933,53,3
7167,1169,57,2
7168,3068,9,2
7169,3860,81,4
7170,505,78,2
7171,3196,19,2
7172,4457,50,5
7173,569,1,5
7174,2388,95,1
7175,1370,4,5
7176,2920,53,3
7177,4466,5,5
7178,4803,82,4
7179,3282,92,4
7180,4420,84,4
7181,1030,94,3
7182,3435,81,2
7183,2755,2,4
7184,2959,14,2
7185,1417,3,2
7186,3954,14,4
7187,4843,21,5
7188,2000,18,4
7189,1101,69,4
7190,1851,3,1
7191,2160,15,2
7192,1425,92,3
7193,2963,76,1
7194,2801,64,3
7195,4341,89,4
7196,4209,58,3
7197,749,23,4
7198,4721,12,2
7199,1062,29,2
7200,168,35,5
7201,858,66,5
7202,3709,46,4
7203,224,9,3
7204,3239,69,1
7205,1982,1,4
7206,485,91,4
7207,3930,13,4
7208,3810,31,5
7209,1473,80,3
7210,4615,56,2
7211,1245,14,2
7212,3990,29,2
7213,163,72,1
7214,3329,16,5
7215,420,70,5
7216,4436,49,1
7217,1190,76,3
7218,3281,35,1
7219,4833,69,3
7220,1697,4,5
7221,579,30,1
7222,2485,75,1
7223,3203,16,5
